( hin_0333 " sudhi kaa artha hootaa hai smarand~a ") 
( hin_0334 " aama taura para svara kaa vaha artha prayukta hootaa hai jisakaa artha hai aavaaja ") 
( hin_0335 " yaani itihaasa sei puurva kaa itihaasa ") 
( hin_0336 " san:deisha kei liei dhanyavaada raajiiva main: t:hiika huuna ") 
( hin_0337 " muni siddha nara khaga naaga ") 
( hin_0338 " san:darbha mein: deinaa jruurii hai ") 
( hin_0339 " yaha vaayu galei mein: rahatii hai ") 
( hin_0340 " jilei kaa mukhyaalaya udayapura hai ") 
( hin_0341 " isii samaya kumaauuna bhaashhaa mein: arabii phaarasii turkii bhaashhaaoon: kei kii shabda prayukta hoonei lagei ") 
( hin_0342 " ati bichitra kahi jaata soo naahiin: ") 
( hin_0343 " duusarii oora baaga bhii raashht:riiya mahatva kaa sthaana hai ") 
( hin_0344 " phira gautama buddha nei unhei prachaara karanei kei liyei bheija diyaa ") 
( hin_0345 " vistaara sei samajhanei kei liei svara varnd~a koo deikhein: ") 
( hin_0346 " aaja yaha gad:hvaala man:d:ala mein: hai ") 
( hin_0347 " goobin:daraaya jaakara unakii gooda mein: bait:ha gei ") 
( hin_0348 " kari bichaara karaun: kaa bhaaii. ") 
( hin_0349 " yaha rxshhi muni bhii huaa ") 
( hin_0350 " isa goomatii taalaaba kei uupara nau ghaat:a hai ") 
( hin_0351 " praanta kaa eika shahara hai ") 
( hin_0352 " vijnj~aana kii isa shaakhaa koo bhautika shaastra kahaa jaataa hai ") 
( hin_0353 " aisaa lagataa hai ki alaga prxshht:ha rakhaa gayaa hissaa t:hiika hai ") 
( hin_0354 " uttara aura pashchima kei biicha kii dishaa ") 
( hin_0355 " raajiiva aapakaa kaama kaaphii achchhaa hai ") 
( hin_0356 " upaasanaa san:skrxta muula kaa shabda hai ") 
( hin_0357 " aba shriiraama kathaa ati paavani ") 
( hin_0358 " tumha jaanahu kapi moora subhaauu ") 
( hin_0359 " mukhya leikha meirii jiivana kahaanii ") 
( hin_0360 " isaliei main: kooii nayaa pannaa likha sakataa nahiin: huuna ") 
( hin_0361 " isakaa prabhaava mukhyatah: nagaroon: mein: huaa hai ") 
( hin_0362 " hindii saahitya koosha bhaaga doo ") 
( hin_0363 " eishiyaa kei madhya kaa kshheitra ") 
( hin_0364 " aadhaara kaa artha hootaa hai muula ") 
( hin_0365 " raajiiva jii aapakei sujhaava kaa dhanyavaada ") 
( hin_0366 " puurnd~a leikha naama prayooga heitu deikhein: puurnd~a leikha naama ") 
( hin_0367 " ameirikana phut:abo~la liiga kei liei khoojein: ") 
( hin_0368 " san:puurnd~a bhaarata kei kisaanoon: kaa sammeilana ") 
( hin_0369 " vakta kaa artha hootaa hai samaya ") 
( hin_0370 " an:greija bhaarata mein: aayei too thei vyaapaara karanei kintu bana bait:hei shaasaka ") 
( hin_0371 " rachanaa kaa artha hootaa hai nirmaand~a ") 
( hin_0372 " satya yuga maanava kaa pahalaa svarnd~a yuga ") 
( hin_0373 " udayapura raajasthaana praanta kaa eika nagara hai ") 
( hin_0374 " ud:iisaa kii raajaniiti kei liei khoojein: ") 
( hin_0375 " bhavishhya puraand~a mein: bhavishhya mein: hoonei vaalii ghat:anaaoon: kaa varnd~ana hai ") 
( hin_0376 " brit:eina mei basii bhaaratiiya muula kii leikhaka hai ") 
( hin_0377 " yahaana shabdakoosha nahiin: rakhanaa chaahiyei ") 
( hin_0378 " raajadhaanii bananei kei baada isa shahara kaa aakaara niran:tara bad:h rahaa hai ") 
( hin_0379 " main:nei isa leikha mein: kaaphii san:darbha lagaa diei hain: ") 
( hin_0380 " khyaati kaa vivaaha bhrxgu rxshhi kei saatha huaa thaa ") 
( hin_0381 " hindii mein: haaiku likhanei kii dishaa mein: bahuta teijii aaii hai ") 
( hin_0382 " taba sei raajaa aura raanii baalaka goobin:daraaya kei bhakta hoo gei ") 
( hin_0383 " san:ga naari bahu kieina banaavaa. ") 
( hin_0384 " gautama buddha nagara bhaaratiiya raajya uttara pradeisha kaa eika jilaa hai ") 
( hin_0385 " kaalii mit:t:ii kii parata hoonei kei kaarand~a bhuumi upajaauu hai ") 
( hin_0386 " bhaarata mein: aisaa nahiin: huaa hai ") 
( hin_0387 " namastei raajiiva meirei vichaara sei paryat:ana bhuugoola aba t:hiika hai ") 
( hin_0388 " prakrxti vijnj~aana kii eika vishaala shaakhaa hai ") 
( hin_0389 " yei dakshhind~ii amariikaa kei uttara mein: sthita hai ") 
( hin_0390 " purei nagara mein: dhaarmika jagaha jaisaa kuchha nahiin: milaa hai ") 
( hin_0391 " yaha meiraa vyaktigata sujhaava hai ") 
( hin_0392 " moohi bhayu ati mooha prabhu ban:dhana rana mahuna nirakhi ") 
( hin_0393 " hin:dii saahitya kaa aadhunika kaala tatkaaliina raajanaitika gatividhiyoon: sei prabhaavita huaa ") 
( hin_0394 " deikhi saila prasanna mana bhayuu ") 
( hin_0395 " para main: kisii samasyaaoon: kaa samaadhaana kara sakataa nahiin: huuna ") 
( hin_0396 " paryat:ana bhuugoola leikha para samaya deinei kii meirii puurii kooshisha raheigii ") 
( hin_0397 " atah: aapa tatkaala usasei yuddha karakei usakaa vadha karein: ") 
( hin_0398 " praakrxtika drxshya aadi kaa chitrand~a deisha kaala kei anusaara aura san:kshhipta hoo ") 
( hin_0399 " magadha aadhunika pat:anaa tathaa gayaa jilei aura aasapaasa kei kshheitra ") 
( hin_0400 " isa sahayooga heitu bhii bahuta dhanyavaada ") 
( hin_0401 " aarya shabda kaa artha hai shreishht:ha aura pragatishiila ") 
( hin_0402 " apooloo abhiyaana isa yaatraa kaa pahalaa kadama ") 
( hin_0403 " akhila bhaaratiiya aandoolana puurei bhaarata mein: vyaapta aan:doolana ") 
( hin_0404 " vallabha kaa artha hootaa hai priya ") 
( hin_0405 " kahata kat:hina samujhata kat:hina saadhana kat:hina bibeika ") 
( hin_0406 " heirii po~t:ara kei liei khoojein: ") 
( hin_0407 " unakei doo beit:ei thei nara aura naaraayand~a ") 
( hin_0408 " barlina kii diivaara kaa eika bhaaga ") 
( hin_0409 " para yaha san:bhava na hoo sakaa ") 
( hin_0410 " bhaaratiiya prashaasanika seivaa kaa eika pramukha prashaasanika pada hai ") 
( hin_0411 " bhaarata kaa sabasei bad:aa janasan:khyaa kei aadhaara para raajya hai ") 
( hin_0412 " bhuut:aana muula ruupa sei chaaroo tarapha sei sthala sei ghiraa aura parvatiiya kshheitra hai ") 
( hin_0413 " islaama mein: deivataaoon: kii aura muurtiyoon: kii puujaa karanaa manaa hai ") 
( hin_0414 " kampyuut:ara proograamin:ga bhaashhaa kei vikaasa kaa yaha agalaa kadama thaa ") 
( hin_0415 " braahmand~a jaati yaa varnd~a kei liyei yei deikhein: braahmand~a ") 
( hin_0416 " aisaa maanaa jaataa hai ki kaalii deivii kii puujaa sei unhein: jyootishha kaa jnj~aana milaa ") 
( hin_0417 " hindii baala saahitya kii bahuta samrxddha paramparaa hai ") 
( hin_0418 " dhyaana sei deikhanei para pataa chalaa ki vahaana para kuchha aura bhii hai ") 
( hin_0419 " khala sudhi nahin: raghubiira baana kii. ") 
( hin_0420 " yaha vijnj~aana praudyoogikii tathaa aushhadhi kshheitra mein: pradaana kii jaatii hai ") 
( hin_0421 " puuraa kshheitra samatala va upajaauu hai ") 
( hin_0422 " hindii philmoon: kei liei diei jaanei vaalei sabasei puraanei aura pratishht:hita puraskaara hai ") 
( hin_0423 " chyavana rxshhi nei unhein: yajnj~a kii diikshhaa dii ") 
( hin_0424 " bhaarata nei praachiina kaala sei hii shikshhaa kaa mahatva samajha liyaa thaa ") 
( hin_0425 " isii prakaara sainya sahayooga bhii bad:haa hai ") 
( hin_0426 " nija mati sarisa naatha main: gaaii ") 
( hin_0427 " kari dan:d:avata sapreima dvija siva sanmukha kara joori ") 
( hin_0428 " isa kaala mein: raashht:riiya bhaavanaa kaa bhii vikaasa huaa ") 
( hin_0429 " sunahu raama kara sahaja subhaauu ") 
( hin_0430 " main: samaaja seivaa leikhana tathaa shikshhaa koo kaaphii pasan:da karataa huuna ") 
( hin_0431 " unakii kavitaa mein: praayah: sabhii alan:kaara paaei jaatei hain: ") 
( hin_0432 " tuma baila hoo yaa kooii deivataa hoo ") 
( hin_0433 " dhyaana dilaanei kei liei aabhaara ") 
( hin_0434 " namaskaara aapakii sahaayataa heitu pahalei too dhanyavaada ") 
( hin_0435 " dakshhind~a sei tiisaraa mand~d:apa hai khaasa mahala ") 
( hin_0436 " sahii prayooga kaa hai udaaharand~a kei liei praanta kaa naama ") 
( hin_0437 " aapakaa blo~ga vaisaa hii hai jaisaa aapa usei chaahatei hain: ") 
( hin_0438 " vaishhnd~ava sampradaaya bhagavaana vishhnd~u koo iishvara maananei vaaloon: kaa sampradaaya ") 
( hin_0439 " binatii karuna joori kara raavana ") 
( hin_0440 " deikhaa bidhi bichaari saba laayaka ") 
( hin_0441 " meirii baatoon: kii oora dhyaana diijiyei ") 
( hin_0442 " isa leikha koo hindii sineimaa leikha kei saatha milaa diyaa jaaei ") 
( hin_0443 " upayukta takaniikii kei liei khoojein: ") 
( hin_0444 " deisha naama pashchima jarmanii hai ") 
( hin_0445 " upanyaasa kei leikhaka koo upanyaasakaara kahatei hain: ") 
( hin_0446 " hinduu tathaa sikkha dharma mein: guru kaa artha dhaarmika neitaaoon: sei bhii lagaayaa jaataa hai ") 
( hin_0447 " mantra paakara usakaa abhimaana aura bhii bad:h gayaa ") 
( hin_0448 " yahaan: sei san:gharshha kaa daura shuruu huaa ") 
( hin_0449 " unakaa eika kavitaa san:graha prakaashita huaa hai ") 
( hin_0450 " hooihi satya geina dina chaarii. ") 
( hin_0451 " eika dina raajaa vishvaamitra apanii seinaa koo leikara vashishht:ha rxshhi kei aashrama mein: gayei ") 
( hin_0452 " yaha pustaka chhaayaavaadii kavitaa kii praarambhika pustaka hai ") 
( hin_0453 " bhagavaana vishhnd~u koo iishvara maananei vaaloon: kaa sampradaaya ") 
( hin_0454 " yaha hindii philma mein: beihatara abhinaya kei liyei abhineitrii ") 
( hin_0455 " mujhei lagataa hai ki isakaa naama badalakara bhaaratiiya vidvaana kara deinaa chaahiei ") 
( hin_0456 " kaala karma guna dooshha subhaauu ") 
( hin_0457 " yei raajaniiti mein: sakriya hain: aura biikaaneira sei bhaaratiiya janataa paart:ii kei lookasabhaa saan:sada hain: ") 
( hin_0458 " inhoon:nei aneika vijnj~aana san:ban:dhii pustakein: bhii likhii hain: ") 
( hin_0459 " yaha eika aitihaasika nagara hai ") 
( hin_0460 " yei san:skrxta mein: likhei gayei hain: ") 
( hin_0461 " doonoon: mein: bad:aa an:tara thaa ") 
( hin_0462 " raama tumhahi priya tumha priya raamahi ") 
( hin_0463 " uupara diyei lin:ka mein: aapa deikha sakatei hain: ki kyaa haala hai hindii viki kaa ") 
( hin_0464 " main: paryat:ana bhuugoola koo eika baara vartanii aura vyaakarand~a kii drxshht:i sei deikha leitii huuna ") 
( hin_0465 " alan:kaara praayah: sabhii alan:kaara hain: ") 
( hin_0466 " raajya joo mahaadviipa kei apanei bhaaga mein: shaktishaalii hoo ") 
( hin_0467 " prakaasha hindii vikipiid:iyaa mei sahayooga kei liei aabhaara ") 
( hin_0468 " jaanakaarii mein: vrxddhi kei liyei dhanyavaada ") 
( hin_0469 " aapakei prashan:saa kei sun:dara shabdoon: kei liei dhanyavaada mitula ") 
( hin_0470 " jaba saatha aaei doo pradhaanaman:trii eichat:iieima ") 
( hin_0471 " mana krama bachana raama pada seivaka ") 
( hin_0472 " isa leikha mein: heirii po~t:ara paatra vyakti kaa varnd~ana hai ") 
( hin_0473 " sunu khageisa nahin: kachhu rishhi duushhana ") 
( hin_0474 " naari bibasa nara sakala goosaaii ") 
( hin_0475 " praanta mein: boolii jaanei vaalii bhaashhaa hai ") 
( hin_0476 " aapanei bachchoon: kei leikhaka para dhyaana deikara achchhaa kaama kiyaa hai ") 
( hin_0477 " vasanta rxtu varshha kii eika rxtu hai jisamein: vaataavarand~a kaa taapamaana praayah: sukhada rahataa hai ") 
( hin_0478 " yei chaara mahiinei mausama kii drxshht:i sei sarvashreishht:ha hootei hain: ") 
( hin_0479 " vikipiid:iyaa sadasya krxshhnd~a yukeisha aura aravindan kei kaarya kei anusaara ") 
( hin_0480 " lakhanuu bhaaratiiya raajya uttara pradeisha kii raajadhaanii hai ") 
( hin_0481 " bhaaratiiya raajya chhattiisagad:h kaa eika jilaa hai ") 
( hin_0482 " inakaa artha isa prakaara hai ") 
( hin_0483 " sanaatana dharma athavaa hinduu dharma kaa duusaraa naama ") 
( hin_0484 " kuchha hii sadiyoon: mein: kashmiira ghaat:ii mein: muslima bahumata hoo gayaa ") 
( hin_0485 " man:dira maajha bhii nabha baanii ") 
( hin_0486 " maayaa tein: asi rachi nahin: jaaii. ") 
( hin_0487 " ban:duna avadha purii ati paavani ") 
( hin_0488 " kampyuut:ara vijnj~aana kei liei khoojein: ") 
( hin_0489 " yaha jilei kaa eika praachiina eivan: aitihaasika sthala hai ") 
( hin_0490 " chhaayaavaada kaa praarambha jharanaa kei prakaashana sei hii maanaa jaataa hai ") 
( hin_0491 " phaarasii saahityakaara kei liei khoojein: ") 
( hin_0492 " an:greijii tathaa anya pashchimii bhaashhaaoon: mein: inhein: griika kahaa jaataa hai ") 
( hin_0493 " unakaa naamakarand~a bhii isii san:sthaa mein: huaa ") 
( hin_0494 " maayaa bhagati sunahu tumha doouu ") 
( hin_0495 " abhii main: dillii bhaarata kii raajadhaanii kei aashrama kshheitra mein: raha rahaa huuna ") 
( hin_0496 " jaruurii nahii ki jaanakaarii roochaka hoo ") 
( hin_0497 " aapa kei sujhaavoon: kei liyei dhanyavaada ") 
( hin_0498 " ghana kaa artha hootaa hai baadala ") 
( hin_0499 " aisei jaisaa aapa saba kii raaya hoo usii kei anusaara kaarya kiyaa jaaya ") 
( hin_0500 " puni siru naai bait:ha nija aasana ") 
( hin_0501 " isa kaala kii pahalii mukhya philma thii naayaka ") 
( hin_0502 " heirii po~t:ara kii saarii kahaaniyaana kaalpanika hain: ") 
( hin_0503 " vasudeiva usa baalaka koo vaapasa apanei ghara lei aayei ") 
( hin_0504 " gaan:va kei loogoo nei aaga deikhii too kariiba aaei ") 
( hin_0505 " yaha yahaana kei raajya sarakaara kii raajabhaashhaa bhii hai ") 
( hin_0506 " isa pradeisha kii nadiyaana bhaaratiiya san:skrxti mein: sarvaadhika sthaana rakhatii hain: ") 
( hin_0507 " ina chaara sthaanoon: mein: nivaasa karanei kii main: tujhei chhuut:a deitaa huuna ") 
( hin_0508 " san:kshheipa mein: keishava kii shailii praud:h aura gan:bhiira hai ") 
( hin_0509 " bhaarata kaa sabasei bad:aa janasan:khyaa kei aadhaara para raajya hai ") 
( hin_0510 " brahmaa jii nei unhein: prajaa mein: vrxddhi karanei kii aajnj~aa dii ") 
( hin_0511 " vikipiid:iyaa kaa phaarasii avatarand~a hai ") 
( hin_0512 " kahi soo pragat:a hooti kina bhaaii. ") 
( hin_0513 " vei apanii prajaa koo putra samajhatei thei ") 
( hin_0514 " jilei kaa mukhyaalaya lakhanuu hai joo raajya kii raajadhaanii bhii hai ") 
( hin_0515 " bhuutapuurva sooviyata san:gha kii too lagabhaga hara bhaashhaa mein: isa kitaaba kaa anuvaada huaa hai ") 
( hin_0516 " niraalaa jii para aapakaa visheishha kaarya hai ") 
( hin_0517 " jaba ki kuraana mein: aisaa kuchha nahiin: hain: ") 
( hin_0518 " bhaashhaaparivaara aapasa mein: sambandhita bhaashhaaoon: kaa parivaara hootaa hai ") 
( hin_0519 " inakei biicha kaa aapasii samban:dha inakei vyaktigata prxshht:hoon: para deikhaa jaa sakataa hai ") 
( hin_0520 " yaha eika atyanta praachiina shahara hai ") 
( hin_0521 " nadii puniita amita mahimaa ati ") 
( hin_0522 " baali aura sugriiva mein: bhayaanaka yuddha huaa ") 
( hin_0523 " jiivana janma suphala mama bhayuu ") 
( hin_0524 " yaha deisha mukhyatah: pahaad:ii hai keivala dakshhind~ii bhaaga mein: thood:ii sii samatala bhuumi hai ") 
( hin_0525 " kyaa aapa jaanatei hai bhaaga mei diyaa gayaa tathya leikha para bhii hoo ") 
( hin_0526 " malina magara isakei aagei hain: saarei raajakumaara ") 
( hin_0527 " isei nirvaachita karanei kei liyei dhanyavaada ") 
( hin_0528 " veiga kaa saamaanya artha hootaa hai gati chaala ") 
( hin_0529 " bhaarata kaa eika mukhya tyoohaara hai hoolii joo vasanta rxtu mei manaayaa jaataa hai ") 
( hin_0530 " san:ta kahahin: asi niiti dasaanana ") 
( hin_0531 " umaa jooga japa daana tapa naanaa makha brata neima ") 
( hin_0532 " magara heirii voold:eimo~rt:a kii pakad: sei isa baara bhii bhaaga nikalataa hai ") 
( hin_0533 " shaiva darshana kei aadhunika ameirikana aachaarya ") 
( hin_0534 " isakaa kuchha kaarand~a shikshhaa kaa stara rahaa hai too kuchha raajanaitika ") 
( hin_0535 " shivaajii kii seinaa kaa rand~a kei liei prasthaana karatei samaya kaa eika chitra deikhiei ") 
( hin_0536 " isa taraha kei anya leikhakoon: kei baarei mein: bhii jaanakaarii dein: too achchhaa hoogaa ") 
( hin_0537 " deisha naama deisha naama hai ") 
( hin_0538 " isei kaalidaasa kii nagarii kei naama sei bhii jaanaa jaataa hai ") 
( hin_0539 " isa pustaka mein: ina loogoon: kei saatha jud:ii ghat:anaaoon: kaa varnd~ana hai ") 
( hin_0540 " ujjaina bhaaratiiya raajya madhya pradeisha kaa eika jilaa hai ") 
( hin_0541 " jadyapi akhila looka kara raauu. ") 
( hin_0542 " chhattiisagad:ha praanta kei bastara jilaa mein: sthita hai ") 
( hin_0543 " unhoon:nei kavitaa upanyaasa aura naat:aka likhei ") 
( hin_0544 " srxshht:i biija jaga janani bhavaanii ") 
( hin_0545 " hindii vikipiid:iyaa para kisii prakaara kii madada kei liei aapa mujhasei san:parka kara sakatei hai ") 
( hin_0546 " bipra ruupa dhari kapi tahana gayuu ") 
( hin_0547 " phaarasii kalaa kei liei khoojein: ") 
( hin_0548 " aisaa paan:cha varshha taka chalataa rahaa ") 
( hin_0549 " jilei kaa mukhyaalaya gautama buddha nagara hai ") 
( hin_0550 " haala hii mein: unhoon:nei antarraashht:riiya vijnj~aana san:skrxti aura cheitanaa kein:dra kii sthaapanaa kii hai ") 
( hin_0551 " inamein: sei rxgveida kii rachanaa sabasei pahalei huii thii ") 
( hin_0552 " inakaa samaya shukla yuga kei antargata aataa hai ") 
( hin_0553 " yaha prxshht:ha guru shabda kei baarei mein: hai ") 
( hin_0554 " uttaraan:chala aneika nadiyoon: kaa udgama sthala hai ") 
( hin_0555 " chhana sukha laagi janama sata koot:i ") 
( hin_0556 " rakshhaaban:dhana nirvaachita leikha ghooshhita huaa ") 
( hin_0557 " atah: yaha t:iikaa muslima aakramand~a kei baada kii hoo sakatii hai ") 
( hin_0558 " phira vei vasudeiva sei boolei hei taata main: aba baalaka ruupa hoo jaataa huuna ") 
( hin_0559 " shikshhaa mein: dhaarmika shikshhaa kaa samaaveisha hoo ") 
( hin_0560 " too meirii yaha khulii ghooshhand~aa sunei sakala san:saara ") 
( hin_0561 " aapa sabhii kei sahayooga kei liyei bahuta dhanyavaada ") 
( hin_0562 " amariikii phut:abo~la pada kei liei khoojein: ") 
( hin_0563 " vaidika yuga arthaata veida kaala ") 
( hin_0564 " bait:ha jaai teihii man:dira raavana ") 
( hin_0565 " deikhi parama paavana tava aashrama ") 
( hin_0566 " san:gama saahitya iisaa kei aasapaasa kaa tamila saahitya ") 
( hin_0567 " hindii kei eika pramukha leikhaka ") 
( hin_0568 " rahiima bhii isii samaya huei ") 
( hin_0569 " ina nadiyoon: kei kinaarei aneika dhaarmika va saan:skrxtika keindra sthaapita hain: ") 
( hin_0570 " vichitra baata yaha hai ki unakii skuula kii pad:haaii kuchha paanacha saala hii rahii ") 
( hin_0571 " jilei kaa mukhyaalaya ujjaina hai ") 
( hin_0572 " aapakoo hin:dii vikipiid:iyaa para yoogadaana karatei paa kara mujhei khushii huii ") 
( hin_0573 " ata vartamaana mei yahii bhaashhaaein: prayooga kii jaatii hai ") 
( hin_0574 " mumbii mei beihatara jiivana kei liyei unhoonei kaaphii san:gharshha kiyaa ") 
( hin_0575 " taba prabhu bharadvaaja pahin: gayuu. ") 
( hin_0576 " yaha sama hindu pauraand~ika charitra hii hootei hain: ") 
( hin_0577 " kan:pyuut:ara vijnj~aana kei liei khoojein: ") 
( hin_0578 " baan:glaa aura maraat:hii saahitya naat:aka kei kshheitra mein: bahuta samrxddha hai ") 
( hin_0579 " bahuta sei looga aisaa kara rahei hain: ") 
( hin_0580 " hindii kii eika boolii thii joo vartamaana samaya mein: eika bhaashhaa hai ") 
( hin_0581 " proograamin:ga bhaashhaaoon: mein: bhii mukta sroota kei darshana koo bad:haavaa mila rahaa hai ") 
( hin_0582 " rishhi nikaaya munibara gati deikhi ") 
( hin_0583 " yahiin: para unakaa naama aajaada prasiddha huaa ") 
( hin_0584 " barani raama guna siilu subhaauu ") 
( hin_0585 " vaha leikha mukhyatah: an:greijii mei hai usakaa sudhaara karanaa hai ") 
( hin_0586 " tuma looga vahaana jaa kara usei praapta karoo ") 
( hin_0587 " maniishha mai hindii vikipiid:iyaa kaa eika praban:dhaka huuna ") 
( hin_0588 " saba hain: meirei mukha kei andara ") 
( hin_0589 " amariikii phut:abo~la kaa saamaana kei liei khoojein: ") 
( hin_0590 " vana kaa artha hootaa hai jan:gala ") 
( hin_0591 " chhanda kii sabasei pahalei charchaa rxgveida mein: huii hai ") 
( hin_0592 " boolaa bachana niiti ati paavana ") 
( hin_0593 " yaha hai raadhaa kaa krxshhnd~a preima ") 
( hin_0594 " usakei baada san:paadana svatan:tra leikhana aura anuvaada kaarya ") 
( hin_0595 " sad:ka dvaaraa pat:anaa gayaa dillii eivan: koolakaataa sei siidhaa san:parka ") 
( hin_0596 " kaan: jei yoogya hoouuni kiijei ") 
( hin_0597 " an:greijii eivan: baan:glaa bhaashhaa mein: aneika rachanaaoon: kaa anuvaada ") 
( hin_0598 " isakei liei unhoon:nei apanei naama taka badala liei ") 
( hin_0599 " bhaarata mein: sabasei jyaadaa janasan:khyaa vaalaa pradeisha uttara pradeisha hai ") 
( hin_0600 " uttara sikkima bhaaratiiya raajya sikkima kaa eika jilaa hai ") 
( hin_0601 " unhoon:nei kii samasyaaoon: kii sthaapanaa mein: apanaa yooga diyaa ") 
( hin_0602 " yaha pahalii philma thii jisamein: prasiddha paarshva gaayaka moohammada raphii koo gaanei kaa maukaa milaa ") 
( hin_0603 " isakii mukhya aura raaja bhaashhaa jarmana bhaashhaa hai ") 
( hin_0604 " bharatahi moohi kachhu an:tara kaauu. ") 
( hin_0605 " aura deisha kii aanei vaalii piid:hii koo san:deisha deitei hai ") 
( hin_0606 " isei jhaarakhan:d:a kaa praveishadvaara kei naama sei bhii jaanaa jaataa hai ") 
( hin_0607 " dhaara jilaa bhaarata kei saan:skrxtika maanachitra mein: praaran:bha sei hii rahaa hai ") 
( hin_0608 " uttara pradeisha mein: paryat:ana kei liei khoojein: ") 
( hin_0609 " sachchei dharma kaa jnj~aana aadhyaatmika cheitanaa dvaaraa hii milataa hai ") 
( hin_0610 " isa prxshht:ha para bhaaratiiya seinaa sei san:ban:dhita leikhoon: kii suuchii hai ") 
( hin_0611 " ilaahaabaada mein: yaha parva maagha meilei kei naama sei jaanaa jaataa hai ") 
( hin_0612 " uurjaa kaa paryaavarand~a sei siidhaa sambandha hai ") 
( hin_0613 " dakshhind~a mei yaha arabii samudra sei jaakara milatii hai ") 
( hin_0614 " haidaraabaada bhaarata mein: sthita eika masjida aura aitihaasika imaarata hai ") 
( hin_0615 " loobha kein: ichchhaa dan:bha bala kaama kein: keivala naari ") 
( hin_0616 " hindii saahitya inakaa saahitya jiivana eika patrakaara kei ruupa mein: huaa ") 
( hin_0617 " satya kahahin: kabi naari subhaauu ") 
( hin_0618 " mitra hoon: too pratishht:hita aura shuddha hradaya kei hoo ") 
( hin_0619 " namaskaara main: maniishha vashishht:ha hindii vikipiid:iyaa kaa eika varshha sei sadasya huuna ") 
( hin_0620 " vikipiid:iyaa sadasya atula kei kaarya kei anusaara ") 
( hin_0621 " yukeisha jii svaagata kei liei dhanyavaada ") 
( hin_0622 " voo isa upanyaasa kei pramukha kiradaara hairii po~t:ara kaa jaanii dushmana hai ") 
( hin_0623 " baabuu ayoodhyaa prasaada khatrii aura khad:ii boolii kaa aan:doolana ") 
( hin_0624 " ban:dhu bachana suni chalaa bibhiishhana ") 
( hin_0625 " darshana kei anusaara parabrahma kaa duusaraa naama ") 
( hin_0626 " atah: unakii kavitaa mein: vibhinna alan:kaaroon: kaa prayooga sarvatra dikhaaii deitaa hai ") 
( hin_0627 " kardama rxshhi eivan: deivahuuti kii trxtiiya kanyaa thii ") 
( hin_0628 " isaliyei meiraa vichaara hai ki inhein: abhii yahaana rahanei diyaa jaaya ") 
( hin_0629 " yaha leikha bahuuta achchhaa hai ") 
( hin_0630 " shrrxn:gaara viira aura shaan:ta rasa mein: sei kisii eika kii pradhaanataa hoonii chaahiei ") 
( hin_0631 " dayaa karakei kooii aura bhii sthaana mujhei diijiyei ") 
( hin_0632 " eihi bidhi sakala jiiva jaga roogii ") 
( hin_0633 " uttara pradeisha kii nadiyaana kei liei khoojein: ") 
( hin_0634 " kavitaa kei san:skaara unhein: apanii maana sei hii milei ") 
( hin_0635 " uttara pradeisha kei mukhyaman:trii kei liei khoojein: ") 
( hin_0636 " abhii main: san:yukta raashht:ra ameirikaa kei in:d:iyaanaa pradeisha mein: raha rahaa huuna ") 
( hin_0637 " subhadraa kumaarii chauhaana bachapana vivaaha milaa teija sei teija ") 
( hin_0638 " aisaa videishii aakramand~a sei saamraajya kei patana koo rookanei kei liei aavashyaka thaa ") 
( hin_0639 " isa dina chhattiisagad:h kii sthaapanaa huii thii ") 
( hin_0640 " vaha dharma aura vijnj~aana mein: kooii bheida nahiin: maanatii thiin: ") 
( hin_0641 " main:nei kuchha hissaa alaga prxshht:ha para bhii rakhaa hai ") 
( hin_0642 " tava prasaada saba san:saya gayuu. ") 
( hin_0643 " meighaalaya bhaarata kei uttara puurva mein: eika raajya hai ") 
( hin_0644 " aneika pustakoon: kaa aapanei anuvaada kiyaa hai ") 
( hin_0645 " saamaajika samasyaa pradhaana bhaaratein:du jii nei apanei kaavya mein: aneika saamaajika samasyaaoon: kaa chitrand~a kiyaa ") 
( hin_0646 " philma puraskaara kei liei khoojein: ") 
( hin_0647 " joo samajha mein: nahiin: aaei vaha vidvaanoon: sei jaananaa ") 
( hin_0648 " main: tuu tuma aapa vaha vei aadi ") 
( hin_0649 " majjanu kiinha pan:tha shrama gayuu ") 
( hin_0650 " yaha giita prasaarita hoonei kei baada lakhanuu mein: bahuta lookapriya huaa ") 
( hin_0651 " yahaana mukhyatah: rakshhaa mantraalaya videisha mantraalaya eivan: pradhaana mantrii kaa kaaryaalaya sthita hai ") 
( hin_0652 " san:yukta parivaara kii taraha kaa hoo ") 
( hin_0653 " yukeisha jii aapakaa bhii dhanyavaada ") 
( hin_0654 " blo~ga para vyaktigata vichaara hootei hain: unhein: siidhei vikipiid:iyaa para shaamila kara leinaa galata hoogaa ") 
( hin_0655 " khala mala dhaama kaama rata raavana ") 
( hin_0656 " abhineitaa amitaabha bachchana kii pahalii philma ") 
( hin_0657 " dinakara dina karanei vaalaa arthaat suurya ") 
( hin_0658 " raama naama an:kita ati sun:dara ") 
( hin_0659 " atri hin:duoon: kei eika mahaana rxshhi hain: ") 
( hin_0660 " samaya kei saatha hii nahiin: usasei aagei chalaa jaaei ") 
( hin_0661 " san:yukta raajashaahii kaa eika praanta hai ") 
